"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2023","2023",35.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2022","2022",23,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2023","2023",18.5,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2022","2022",831,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2023","2023",873,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2022","2022",205,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2023","2023",190,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2022","2022",51.8,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2023","2023",54.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",34.7,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2023","2023",31.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2022","2022",16234,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2023","2023",15962,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2022","2022",53,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2023","2023",52.4,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2022","2022",999,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2023","2023",957,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2022","2022",14.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2023","2023",13.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2022","2022",26,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2023","2023",25.6,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2022","2022",57,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2023","2023",55,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",32.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2023","2023",31.4,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2022","2022",28.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2023","2023",30,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2022","2022",26.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2023","2023",26.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",10.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2023","2023",10.4,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2022","2022",467,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2023","2023",516,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2022","2022",26.3,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2023","2023",23.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2022","2022",24.1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2023","2023",27,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2022","2022",330,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2023","2023",374,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2022","2022",8666,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2023","2023",9199,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2022","2022",30.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2023","2023",29.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2022","2022",320,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2023","2023",286,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2022","2022",12.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2023","2023",11.9,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2022","2022",1225,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2023","2023",1239,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2022","2022",599,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2023","2023",691,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2022","2022",324,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2023","2023",282,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2022","2022",746,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2023","2023",717,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2022","2022",37.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2023","2023",35,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2022","2022",7.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2023","2023",7.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2022","2022",1229,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2023","2023",1193,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2022","2022",27.7,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2023","2023",30.5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2022","2022",7.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2023","2023",9.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2022","2022",921,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2023","2023",920,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2022","2022",20.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2023","2023",24.4,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2022","2022",805,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2023","2023",820,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2022","2022",406,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2023","2023",480,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2022","2022",3.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2023","2023",4.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2022","2022",724,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2023","2023",673,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2022","2022",30.3,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2023","2023",30.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2022","2022",188,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2023","2023",178,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2022","2022",6.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2023","2023",8,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2022","2022",389,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2023","2023",365,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",43.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2023","2023",45,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2022","2022",17.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2023","2023",14.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2022","2022",1277,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2023","2023",1392,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2022","2022",9414,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2023","2023",8673,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2022","2022",74,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2023","2023",83,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",11.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2023","2023",11.6,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2022","2022",31.1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2023","2023",33.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2022","2022",53,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2023","2023",59.5,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2022","2022",63,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2023","2023",72,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2022","2022",936,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2023","2023",906,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2022","2022",841,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2023","2023",878,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2022","2022",18.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2023","2023",20.8,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2022","2022",41.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2023","2023",43.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2022","2022",11.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2023","2023",11.2,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2022","2022",6427,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2023","2023",7020,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2022","2022",135,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2023","2023",133,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2022","2022",1325,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2023","2023",1357,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2022","2022",1176,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2023","2023",1224,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2022","2022",1280,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2023","2023",1307,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2022","2022",31.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2023","2023",34.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2022","2022",8.1,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2023","2023",9.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2022","2022",240,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2023","2023",228,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2022","2022",66.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2023","2023",68.9,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2022","2022",768,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2023","2023",757,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2022","2022",465,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2023","2023",573,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2022","2022",3235,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2023","2023",2928,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2022","2022",455,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2023","2023",464,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2022","2022",12,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2023","2023",11.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2022","2022",5.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2023","2023",6.9,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2022","2022",1119,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2023","2023",1172,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2022","2022",48,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2023","2023",50.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",10.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2023","2023",9.7,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2022","2022",19.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2023","2023",14.5,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2022","2022",141,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2023","2023",140,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2022","2022",38.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2023","2023",38.1,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2022","2022",127,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2023","2023",167,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2022","2022",34.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2023","2023",35,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2022","2022",10.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2023","2023",12.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2022","2022",21.7,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2023","2023",17.7,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2022","2022",491,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2023","2023",523,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2022","2022",36,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2023","2023",55,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2022","2022",24.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2023","2023",20.9,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2022","2022",147,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2023","2023",171,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2022","2022",149,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2023","2023",139,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2022","2022",120,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2023","2023",123,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2022","2022",392,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2023","2023",480,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2022","2022",907,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2023","2023",904,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2022","2022",7.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2023","2023",5.9,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2022","2022",484,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2023","2023",467,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2022","2022",258,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2023","2023",185,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2022","2022",35.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2023","2023",32.1,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2022","2022",15093,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2023","2023",16219,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2022","2022",311,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2023","2023",306,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2022","2022",6.1,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2023","2023",7.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2022","2022",282,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2023","2023",245,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2022","2022",552,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2023","2023",449,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",36.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2023","2023",34.2,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2022","2022",350,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2023","2023",328,,
