"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2002","2002",29.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2001","2001",20.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2002","2002",22.5,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2001","2001",722,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2002","2002",747,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2001","2001",237,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2002","2002",177,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2001","2001",47.6,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2002","2002",49.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2001","2001",42.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2002","2002",41.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2001","2001",16156,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2002","2002",15814,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2001","2001",48.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2002","2002",53.9,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2001","2001",738,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2002","2002",683,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2001","2001",14.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2002","2002",15.7,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2001","2001",28.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2002","2002",27.7,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2001","2001",133,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2002","2002",123,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2001","2001",37.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2002","2002",38,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2001","2001",19.4,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2002","2002",20.7,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2001","2001",28.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2002","2002",27.9,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2001","2001",9.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2002","2002",9.1,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2001","2001",111,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2002","2002",140,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2001","2001",24.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2002","2002",24.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2001","2001",19.4,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2002","2002",15.8,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2001","2001",178,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2002","2002",183,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2001","2001",6142,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2002","2002",6394,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2001","2001",28,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2002","2002",30.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2001","2001",299,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2002","2002",316,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2001","2001",10.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2002","2002",15,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2001","2001",530,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2002","2002",584,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2001","2001",619,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2002","2002",674,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2001","2001",329,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2002","2002",357,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2001","2001",619,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2002","2002",600,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2001","2001",40.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2002","2002",41.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2001","2001",8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2002","2002",7.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2001","2001",1285,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2002","2002",1338,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2001","2001",35,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2002","2002",34.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2001","2001",17,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2002","2002",17.7,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2001","2001",1363,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2002","2002",1279,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2001","2001",10.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2002","2002",13.2,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2001","2001",1200,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2002","2002",1130,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2001","2001",169,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2002","2002",182,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2001","2001",10,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2002","2002",9.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2001","2001",759,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2002","2002",829,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2001","2001",32.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2002","2002",30.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2001","2001",171,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2002","2002",182,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2001","2001",17.5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2002","2002",18.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2001","2001",423,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2002","2002",435,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2001","2001",32.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2002","2002",31.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2001","2001",17.3,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2002","2002",18.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2001","2001",1341,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2002","2002",1270,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2001","2001",9086,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2002","2002",9399,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2001","2001",95,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2002","2002",104,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2001","2001",13.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2002","2002",12.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2001","2001",21.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2002","2002",22.1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2001","2001",46,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2002","2002",41.9,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2001","2001",18,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2002","2002",24,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2001","2001",1306,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2002","2002",1261,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2001","2001",586,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2002","2002",619,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2001","2001",8.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2002","2002",8.4,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2001","2001",29.6,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2002","2002",31.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2001","2001",19.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2002","2002",15.3,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2001","2001",4349,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2002","2002",4458,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2001","2001",246,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2002","2002",182,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2001","2001",1233,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2002","2002",1333,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2001","2001",1193,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2002","2002",1096,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2001","2001",1056,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2002","2002",1041,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2001","2001",25.8,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2002","2002",27.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2001","2001",5.5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2002","2002",5.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2001","2001",185,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2002","2002",192,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2001","2001",59,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2002","2002",58.3,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2001","2001",629,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2002","2002",627,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2001","2001",177,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2002","2002",215,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2001","2001",3322,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2002","2002",3145,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2001","2001",270,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2002","2002",232,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2001","2001",16.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2002","2002",16.1,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2001","2001",2.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2002","2002",3.2,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2001","2001",960,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2002","2002",1005,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2001","2001",37.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2002","2002",38.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2001","2001",7.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2002","2002",7.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2001","2001",18.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2002","2002",20.5,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2001","2001",337,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2002","2002",245,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2001","2001",54.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2002","2002",56.7,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2001","2001",61,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2002","2002",59,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2001","2001",41.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2002","2002",42,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2001","2001",16,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2002","2002",15.7,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2001","2001",21.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2002","2002",23.3,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2001","2001",419,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2002","2002",411,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2001","2001",140,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2002","2002",126,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2001","2001",24.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2002","2002",26.2,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2001","2001",260,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2002","2002",255,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2001","2001",160,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2002","2002",176,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2001","2001",135,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2002","2002",145,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2001","2001",59,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2002","2002",74,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2001","2001",488,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2002","2002",538,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2001","2001",16.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2002","2002",11,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2001","2001",242,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2002","2002",260,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2001","2001",260,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2002","2002",283,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2001","2001",46.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2002","2002",46.9,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2001","2001",10491,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2002","2002",10852,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2001","2001",249,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2002","2002",207,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2001","2001",3.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2002","2002",3.4,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2001","2001",299,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2002","2002",290,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2001","2001",585,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2002","2002",631,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2001","2001",45.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2002","2002",45.8,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2001","2001",619,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2002","2002",573,,
