"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2011","2011",34.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2010","2010",19.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2011","2011",19.9,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2010","2010",876,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2011","2011",811,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2010","2010",190,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2011","2011",175,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2010","2010",48.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2011","2011",52.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2010","2010",37.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2011","2011",39.7,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2010","2010",16436,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2011","2011",16017,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2010","2010",46.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2011","2011",49.3,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2010","2010",1004,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2011","2011",1001,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2010","2010",16.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2011","2011",16.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2010","2010",24.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2011","2011",24.8,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2010","2010",95,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2011","2011",120,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2010","2010",35.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2011","2011",37.6,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",20.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",21.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2010","2010",26.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2011","2011",26,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2010","2010",11.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2011","2011",11.3,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2010","2010",293,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2011","2011",290,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2010","2010",21,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2011","2011",23.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2010","2010",23.4,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2011","2011",20.8,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2010","2010",286,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2011","2011",272,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2010","2010",7839,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2011","2011",7328,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2010","2010",28.7,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2011","2011",31.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2010","2010",274,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2011","2011",315,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2010","2010",12.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2011","2011",14.6,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2010","2010",870,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2011","2011",841,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2010","2010",698,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2011","2011",672,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2010","2010",382,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2011","2011",346,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2010","2010",641,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2011","2011",583,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2010","2010",38.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2011","2011",39.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2010","2010",8.5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2011","2011",7.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2010","2010",1160,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2011","2011",1198,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2010","2010",29.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2011","2011",28.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2010","2010",14.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2011","2011",15.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2010","2010",1131,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2011","2011",1127,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2010","2010",17.1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2011","2011",16.9,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2010","2010",1351,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2011","2011",1340,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2010","2010",286,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2011","2011",278,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2010","2010",7.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2011","2011",7.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2010","2010",835,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2011","2011",824,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",31.3,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",30.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2010","2010",154,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2011","2011",188,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2010","2010",14.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2011","2011",17.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2010","2010",405,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2011","2011",408,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2010","2010",33.4,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2011","2011",34.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2010","2010",15,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2011","2011",15.7,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2010","2010",1240,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2011","2011",1240,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2010","2010",9478,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2011","2011",9789,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2010","2010",91,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2011","2011",133,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2010","2010",13.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2011","2011",14.1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2010","2010",27,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2011","2011",23.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2010","2010",52.6,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2011","2011",51.2,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2010","2010",63,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2011","2011",44,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2010","2010",1191,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2011","2011",1178,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2010","2010",706,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2011","2011",697,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2010","2010",13.1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2011","2011",14.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2010","2010",35.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2011","2011",34.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2010","2010",18,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2011","2011",14.6,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2010","2010",5433,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2011","2011",5389,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2010","2010",207,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2011","2011",179,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2010","2010",1347,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2011","2011",1259,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2010","2010",1175,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2011","2011",1184,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2010","2010",1017,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2011","2011",1066,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2010","2010",26.6,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2011","2011",28.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2010","2010",7.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2011","2011",7.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2010","2010",239,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2011","2011",212,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2010","2010",66.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2011","2011",59.7,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2010","2010",622,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2011","2011",704,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2010","2010",312,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2011","2011",313,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2010","2010",3183,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2011","2011",3508,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2010","2010",410,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2011","2011",386,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",13.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",14.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2010","2010",5.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2011","2011",4.9,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2010","2010",1326,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2011","2011",1101,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2010","2010",40.8,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2011","2011",44.5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2010","2010",9.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2011","2011",8.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2010","2010",18.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2011","2011",21.5,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2010","2010",228,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2011","2011",231,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2010","2010",45.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2011","2011",47.5,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2010","2010",103,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2011","2011",102,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2010","2010",37.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2011","2011",40.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2010","2010",14.1,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2011","2011",14.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2010","2010",21.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2011","2011",23.3,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2010","2010",426,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2011","2011",444,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2010","2010",114,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2011","2011",101,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2010","2010",25.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2011","2011",25.1,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2010","2010",214,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2011","2011",209,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2010","2010",122,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2011","2011",173,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2010","2010",153,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2011","2011",141,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2010","2010",196,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2011","2011",171,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2010","2010",747,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2011","2011",692,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2010","2010",10.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2011","2011",10.5,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2010","2010",341,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2011","2011",320,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2010","2010",264,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2011","2011",301,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2010","2010",39.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2011","2011",41.6,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2010","2010",13272,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2011","2011",12717,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2010","2010",376,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2011","2011",336,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2010","2010",5.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2011","2011",5.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2010","2010",239,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2011","2011",264,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2010","2010",611,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2011","2011",650,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2010","2010",39.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2011","2011",42.9,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2010","2010",511,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2011","2011",497,,
